Term	Overlap	P.value	Adjusted.P.value	Old.P.value	Old.Adjusted.P.value	Odds.Ratio	Combined.Score	Genes
Disease R-HSA-1643685	163/1736	0.000309858042856527	0.00908706137928222	0	0	1.36577256735359	11.0346178158929	CD86;SEMA5A;SH3GL3;SPON1;VIPR1;RPL3;ARID4B;COMT;ACTG1;GJA1;CCND2;FNTA;AP1S2;PDGFRA;RPL21;LMO7;ATP1B3;RNASE1;HLA-E;TPST2;CYP27A1;SLPI;PPP1R3C;RBP1;SLCO2A1;BTK;DPEP2;ELMO1;SERPING1;CHMP4B;S100A9;S100A8;STX1A;ISCU;CALCRL;NOTCH1;MAOA;NOTCH4;SLC1A1;NEDD4L;PIK3R1;ADRB2;FOXO1;C3;BLOC1S6;GNG10;APH1B;UBB;PLCG2;HMOX1;NLRP3;SPTBN1;KL;PRNP;JUN;CD163;MUC16;UBE2C;FZD4;WNT3A;ABCA3;XRCC2;CAV1;ABCA4;GFPT1;HMGA1;GNG11;SRPK1;PPFIBP1;IL6;HNRNPK;CDK6;FXYD1;OGN;TBXAS1;FGFR4;MUC20;MUC21;RPS23;CDKN1C;CDKN1A;YWHAB;ARPC1B;SLC2A1;BRK1;ARRB1;ADM;PTH1R;MAGT1;CYP26B1;HEY1;CTSL;ADAMTSL4;ADAMTS1;ADAMTSL3;RAC2;CASP1;CTSG;CD36;LRRFIP1;ADAMTS8;JAK1;H3-3B;SBSPON;IL10;SFTPB;EGFL7;VWF;IFNGR1;SFTPC;SFTPD;GPBAR1;GAB2;DCN;TGFBR2;FGR;HCK;LMBRD1;SLC7A7;CREB1;IL1B;CANX;KIT;TLR8;DOCK2;HBEGF;CHMP5;PTGER4;RAMP2;RAMP3;SFTPA2;ADCY4;CXCR4;RRBP1;SLC3A2;PRELP;THBS2;DLL1;PAPSS2;PAPSS1;MVB12B;GPC3;S1PR1;SAP18;RPL15;FCGR1A;MUC4;WASF3;CRBN;H2BC5;STAT1;LUM;CNBP;F12;FMO3;GALE;FCGR2A;ZDHHC9;VPS41;CD9;CD247;SFTPA1;AGRN
Classical Antibody-Mediated Complement Activation R-HSA-173623	4/6	0.000367476392229573	0.0100433998632013	0	0	25.6351071181755	202.744254876819	C1QB;C1QA;C1R;C1QC
Synthesis Of Lipoxins (LX) R-HSA-2142700	4/6	0.000367476392229573	0.0100433998632013	0	0	25.6351071181755	202.744254876819	HPGD;ALOX5;ALOX5AP;LTC4S
Neurotransmitter Clearance R-HSA-112311	5/10	0.000369255199466258	0.0100433998632013	0	0	12.8243430152144	101.363896451692	BCHE;ALDH2;MAOA;COMT;SLC6A4
Diseases Associated With O-glycosylation Of Proteins R-HSA-3906995	14/69	0.00037042462961007	0.0100433998632013	0	0	3.2759663440248	25.8829532924847	SEMA5A;SBSPON;SPON1;NOTCH1;MUC16;NOTCH4;THBS2;ADAMTS1;ADAMTSL4;ADAMTSL3;ADAMTS8;MUC4;MUC20;MUC21
Class A/1 (Rhodopsin-like Receptors) R-HSA-373076	41/327	0.000431069705189528	0.0114712438214324	0	0	1.85682438129247	14.3889791647431	PTGER4;CX3CR1;CCL13;CXCL8;CCL3L1;SFTPA2;C5AR1;FPR1;CXCR4;FPR2;ADRB2;CXCL2;C3;HEBP1;EDNRA;EDNRB;GPNMB;GPER1;CCL5;CCL4;FFAR4;KISS1R;CCL3;S1PR1;PROK2;NLRP3;CCL2;S1PR4;P2RY13;EDN1;CCL23;CCL21;GPBAR1;SSTR2;CXCL12;GPR183;NMU;AGTR1;APLNR;ACKR3;ACKR1
Ethanol Oxidation R-HSA-71384	5/11	0.000636547584786516	0.0159023113687811	0	0	10.6863762102351	78.6458661763404	ALDH2;ADH1B;ADH1A;ALDH1A1;ADH5
Interleukin-27 Signaling R-HSA-9020956	5/11	0.000636547584786516	0.0159023113687811	0	0	10.6863762102351	78.6458661763404	STAT1;CANX;IL6ST;CRLF1;JAK1
Interleukin-6 Signaling R-HSA-1059683	5/11	0.000636547584786516	0.0159023113687811	0	0	10.6863762102351	78.6458661763404	SOCS3;IL6;STAT1;IL6ST;JAK1
GPCR Downstream Signaling R-HSA-388396	67/619	0.000652636802766465	0.0159023113687811	0	0	1.57833705076652	11.5762969703427	VIPR1;CXCL8;ADM;ARRB1;PTH1R;CXCL2;HEBP1;RGS5;EDNRA;EDNRB;PPP3CC;GPER1;FFAR4;PDE4B;PROK2;PDE8B;ARHGEF10;EDN1;PRKCH;PRKCB;PRKCE;PDE4D;GPBAR1;SSTR2;CREB1;AGTR1;BTK;APLNR;ITGA5;MGLL;HBEGF;ARHGEF6;CX3CR1;PTGER4;CCL13;RGS17;RAMP2;CALCRL;RAMP3;SFTPA2;C5AR1;FPR1;ADCY4;CXCR4;FPR2;PIK3R1;ADRB2;RASGRP2;C3;GNG10;GPNMB;GRK5;CCL5;CCL4;KISS1R;NLRP3;S1PR4;P2RY13;CCL23;CCL21;GNG11;CXCL12;GPR183;GNAQ;NMU;ACKR3;PDE7B
Signaling By Receptor Tyrosine Kinases R-HSA-9006934	56/496	0.0006529132712304	0.0159023113687811	0	0	1.65217334636689	12.1171487843375	SH3GL3;SPARC;NCF1;NCF2;LAMC3;YWHAB;NCF4;BRK1;CDH5;LYL1;TNS3;PDGFRA;FGFBP2;PRKCB;PRKCE;MATK;CYBB;FOS;GAB2;RNASE1;MMP9;CREB1;KIT;ANOS1;ELMO1;COL4A5;COL6A6;SGK1;HBEGF;LAMA4;PIK3R1;THBS2;APH1B;UBB;FLRT3;HNRNPA1;SH2B3;WASF3;KL;EGR1;EGR2;JUP;STAT1;CAV1;VEGFC;VEGFD;CXCL12;AXL;ID2;ID1;FOSB;ID3;SPRY1;GRAP;FGFR4;MUC20
Vitamin C (Ascorbate) Metabolism R-HSA-196836	4/7	0.000808062174458033	0.0191786181259045	0	0	17.0891499654457	121.689641867854	CYB5A;GSTO1;SLC2A1;SLC2A3
Dectin-2 Family R-HSA-5621480	8/29	0.000814123664356419	0.0191786181259045	0	0	4.89139689139689	34.7944542423113	CLEC4A;FCER1G;MUC16;CLEC10A;PLCG2;MUC4;MUC20;MUC21
Anti-inflammatory Response Favoring Leishmania Infection R-HSA-9662851	24/165	0.0008428857812633	0.0195359172205704	0	0	2.19570889680777	15.5427186773701	IL10;PTGER4;VIPR1;CD163;RAMP2;CALCRL;RAMP3;ADCY4;GPBAR1;ADM;ADRB2;PTH1R;GNG11;FGR;HCK;GNG10;IL6;CREB1;FCGR2A;DPEP2;PLCG2;NLRP3;CD247;FCGR1A
Translocation Of ZAP-70 To Immunological Synapse R-HSA-202430	6/17	0.000889010887093884	0.0202779149960938	0	0	6.9976722239698	49.1614539723014	HLA-DRB4;HLA-DRA;CD247;HLA-DRB3;HLA-DQA1;HLA-DPA1
Collagen Biosynthesis And Modifying Enzymes R-HSA-1650814	13/67	0.000925476812505758	0.0207798465557933	0	0	3.09631432545202	21.6283794095695	COL17A1;CRTAP;COL13A1;PCOLCE2;COL11A1;P3H2;COL1A1;COL3A1;COL1A2;COL5A2;COL10A1;COL4A5;COL6A6
Collagen Chain Trimerization R-HSA-8948216	10/44	0.000995514035121119	0.0220085179764469	0	0	3.77903416744908	26.1216339727197	COL17A1;COL1A1;COL3A1;COL1A2;COL13A1;COL11A1;COL5A2;COL10A1;COL4A5;COL6A6
FCGR3A-mediated IL10 Synthesis R-HSA-9664323	9/38	0.00129257259203766	0.028142830526638	0	0	3.98584341671051	26.5103260110065	IL10;FGR;HCK;CREB1;FCGR2A;ADCY4;PLCG2;CD247;FCGR1A
Immunoregulatory Interactions Between A Lymphoid And A non-Lymphoid Cell R-HSA-198933	19/123	0.0013737498932374	0.0294248817865259	0	0	2.35318408895574	15.5079799738871	COLEC12;KLRB1;ICAM2;PILRA;LILRA2;LILRB5;HLA-E;OSCAR;LILRA5;C3;TYROBP;JAML;CD300C;CD247;CD300LF;FCGR1A;CD300LG;HCST;CD33
Fcgamma Receptor (FCGR) Dependent Phagocytosis R-HSA-2029480	15/87	0.00139240915900053	0.0294248817865259	0	0	2.68062325905292	17.6297081290171	ARPC1B;PRKCE;BRK1;PIK3R1;RNASE1;ACTG1;FGR;HCK;FCGR2A;BTK;ELMO1;PLCG2;CD247;FCGR1A;WASF3
Formyl Peptide Receptors Bind Formyl Peptides And Many Other Ligands R-HSA-444473	4/8	0.0015232868365969	0.0317241041186919	0	0	12.8161713890809	83.1370284831838	HEBP1;CCL23;FPR1;FPR2
Basigin Interactions R-HSA-210991	7/25	0.00156699494004501	0.0317432091904315	0	0	4.99065096952909	32.2325961168781	SLC7A5;SLC7A7;DEAF1;CAV1;SLC3A2;ATP1B3;SLC16A3
FCGR Activation R-HSA-2029481	5/13	0.00156838403098166	0.0317432091904315	0	0	8.01391770401107	51.7515522435713	FGR;HCK;FCGR2A;CD247;FCGR1A
Metabolism R-HSA-1430728	182/2049	0.00198030180727832	0.0395235235702631	0	0	1.28148511136351	7.97661178762539	RPL3;CHPF;RORA;MSMO1;COMT;NDST1;VSIG2;SLCO2B1;ENPP2;PDK4;PTGDS;SLC16A3;RPL21;MIGA1;GPT2;CACNA2D2;ACSL4;TPST2;CYP27A1;CH25H;PPP1R3C;PPA2;RBP1;DPEP2;SBDS;ACOT2;PLBD1;ACOT1;FAR2;PRKD1;PLPP3;PLPP2;STX1A;PLPP1;ISCU;CES1;HACD1;MAOB;MTARC2;MAOA;INSIG1;AK1;LPL;AK4;PIK3R1;FUT2;ACACB;ADH5;FUT3;HSD11B1;ALDH3B2;GNG10;INPP5A;UBB;SLC19A3;PLCG2;HMOX1;GPIHBP1;SULT1A2;GSTM3;B3GALNT1;PRNP;CAV1;PYCR1;PAICS;GNG11;QDPR;AKR1B10;VNN2;ALPP;TCN1;GNAQ;OGN;TBXAS1;NOSTRIN;SERINC1;SERINC2;GSTM5;RPS23;ALAS2;PODXL2;APIP;FHL2;SLC2A1;SLC2A3;DBI;CYP26B1;GLIPR1;SPTLC1;ACADL;ALDH2;CA2;HYAL2;CA4;ANKRD1;TSPO;ACP5;AOX1;CA9;CD36;TK1;SH3D19;ABCC3;PLA2G4F;GPX2;EGFL7;CHST7;PTGIS;GSTO1;SH2D3C;PLA2G4C;PTGR2;INMT;DCN;GCHFR;SLC7A5;LMBRD1;PKM;ITPKA;ALDH1A1;PPARG;PLIN2;FBP1;MOCS1;TNFRSF21;CD44;MGLL;ST6GALNAC6;ASAH1;SFTPA2;HPGD;PLA2G1B;ADH1B;ADH1A;ADCY4;SLC3A2;GLRX;PRELP;PTGS2;HSD17B11;LTC4S;CYGB;PAPSS2;PTGS1;PAPSS1;DUOX1;NFS1;ALOX5;GPC3;RPL15;CYP2F1;LDLR;AOC3;MBD4;CYB5A;BCHE;NQO1;PLA2G2D;AOC1;PLEKHA2;NUBPL;ATP5PB;LUM;SCD5;CYP4B1;G0S2;FMO3;LYVE1;GALE;FABP4;AADAC;GSTA4;PSAT1;SCD;GSTA2;ALOX5AP;CHPT1;PNPLA6;AGRN;CDO1;FOLR2;PFKP
Metabolism Of Vitamins And Cofactors R-HSA-196854	25/186	0.00207103362782162	0.0407681551120503	0	0	2.00229979179915	12.3736269589764	SLC2A1;LPL;SLC2A3;PTGS2;ACACB;NFS1;ENPP2;SLC19A3;GPC3;ACP5;AOX1;LDLR;GPIHBP1;CYB5A;PTGIS;GSTO1;GCHFR;LMBRD1;AKR1B10;VNN2;TCN1;RBP1;AGRN;FOLR2;MOCS1
Phosphorylation Of CD3 And TCR Zeta Chains R-HSA-202427	6/20	0.00230605772967084	0.0447811480748242	0	0	5.49728126544736	33.3806782829771	HLA-DRB4;HLA-DRA;CD247;HLA-DRB3;HLA-DQA1;HLA-DPA1
Integrin Cell Surface Interactions R-HSA-216083	12/66	0.00256339713334014	0.0482388166114287	0	0	2.85615010423905	17.0409965172611	COMP;ITGAM;COL13A1;LUM;ICAM2;PECAM1;CD47;ITGA5;AGRN;CD44;JAM2;JAM3
Synthesis Of 5-Eicosatetraenoic Acids R-HSA-2142688	4/9	0.00258482176693111	0.0482388166114287	0	0	10.2523842432619	61.0847174609396	GPX2;ALOX5;ALOX5AP;LTC4S
Type I Hemidesmosome Assembly R-HSA-446107	4/9	0.00258482176693111	0.0482388166114287	0	0	10.2523842432619	61.0847174609396	COL17A1;CD151;ITGB4;LAMA4
Signaling By VEGF R-HSA-194138	16/102	0.00270479830192942	0.0497076594452554	0	0	2.39371201685439	14.1533679088915	NCF1;JUP;NCF2;PRKCB;CAV1;NCF4;CYBB;BRK1;VEGFC;VEGFD;PIK3R1;RNASE1;CDH5;AXL;ELMO1;WASF3
Interferon Signaling R-HSA-913531	26/200	0.00273271057493053	0.0497076594452554	0	0	1.92679975801573	11.3728609617222	EIF4E3;UBE2L6;IFI30;IFIT3;IFIT2;OASL;SOCS3;MT2A;PDZD2;UBB;FCGR1A;TRIM22;HLA-DQA1;GBP4;HLA-DPA1;JAK1;EGR1;HLA-DRB4;IFNGR1;STAT1;HLA-E;IRF1;HLA-DRA;IRF8;HLA-DRB3;CD44
PD-1 Signaling R-HSA-389948	6/21	0.00303254307176787	0.0544720549266303	0	0	5.13051903114187	29.748564078256	HLA-DRB4;HLA-DRA;CD247;HLA-DRB3;HLA-DQA1;HLA-DPA1
Molecules Associated With Elastic Fibres R-HSA-2129379	7/28	0.00318728441199646	0.0565447864202335	0	0	4.27700831024931	24.5867501208588	MFAP5;MFAP4;EFEMP2;EFEMP1;LTBP4;FBLN1;FBLN5
Calcitonin-like Ligand Receptors R-HSA-419812	4/10	0.00406187243119503	0.0704540284713877	0	0	8.54319281271596	47.0397698155359	RAMP2;CALCRL;RAMP3;ADM
Nuclear Events (Kinase And Transcription Factor Activation) R-HSA-198725	11/61	0.0040693697725297	0.0704540284713877	0	0	2.82623611111111	15.5563585522061	SH3GL3;LYL1;EGR1;EGR2;CREB1;ID2;ID1;FOSB;ID3;FOS;SGK1
Defective B3GALTL Causes PpS R-HSA-5083635	8/37	0.00436283247443826	0.0746355984019974	0	0	3.54051664396492	19.2414113606252	SEMA5A;SBSPON;SPON1;ADAMTS1;ADAMTSL4;ADAMTSL3;THBS2;ADAMTS8
Cell-extracellular Matrix Interactions R-HSA-446353	5/16	0.00443193475709436	0.0749257675993482	0	0	5.82736074437319	31.577996151923	FLNC;RSU1;FERMT2;LIMS2;ARHGEF6
Signaling By CSF3 (G-CSF) R-HSA-9674555	7/30	0.00482562505211693	0.0806328279057213	0	0	3.90467300975551	20.8268035011615	SOCS3;HCK;CSF3R;UBB;STAT1;GAB2;JAK1
Interleukin-12 Family Signaling R-HSA-447115	10/54	0.00496324722032319	0.0819791523632692	0	0	2.91858557819696	15.4851251163532	IL10;ANXA2;GSTO1;STAT1;GSTA2;CANX;IL6ST;S100A9;CRLF1;JAK1
O-glycosylation Of TSR Domain-Containing Proteins R-HSA-5173214	8/38	0.00518157046393096	0.0846126904166908	0	0	3.42231462231462	18.010434089198	SEMA5A;SBSPON;SPON1;ADAMTS1;ADAMTSL4;ADAMTSL3;THBS2;ADAMTS8
Acyl Chain Remodelling Of PI R-HSA-1482922	5/17	0.00590815765067021	0.0927029321329116	0	0	5.341459197787	27.4092771288316	PLA2G2D;PLA2G4F;PLA2G1B;PLA2G4C;PLBD1
FOXO-mediated Transcription Of Cell Cycle Genes R-HSA-9617828	5/17	0.00590815765067021	0.0927029321329116	0	0	5.341459197787	27.4092771288316	CDKN1A;BTG1;CAV1;KLF4;FOXO1
IL-6-type Cytokine Receptor Ligand Interactions R-HSA-6788467	5/17	0.00590815765067021	0.0927029321329116	0	0	5.341459197787	27.4092771288316	IL11RA;LIFR;IL6ST;CRLF1;JAK1
G Alpha (Q) Signaling Events R-HSA-416476	26/212	0.00597171697542207	0.0927029321329116	0	0	1.8013129598189	9.22402072688054	RGS17;FPR2;PIK3R1;RASGRP2;RGS5;EDNRA;GNG10;EDNRB;GPNMB;GRK5;FFAR4;KISS1R;PROK2;NLRP3;EDN1;CCL23;PRKCH;PRKCE;GNG11;CREB1;GNAQ;NMU;AGTR1;BTK;MGLL;HBEGF
Unwinding Of DNA R-HSA-176974	4/11	0.00601920805723054	0.0927029321329116	0	0	7.32234179089742	37.4376660350952	GINS2;CDC45;MCM8;MCM4
Elastic Fibre Formation R-HSA-1566948	8/39	0.00611263681796086	0.0927029321329116	0	0	3.31173853754499	16.881246222262	MFAP5;MFAP4;EFEMP2;EFEMP1;LTBP4;FBLN1;ITGA5;FBLN5
Signaling By Rho GTPases R-HSA-194315	64/644	0.00639107694390421	0.0927029321329116	0	0	1.42955025731547	7.22330657578559	TFRC;NCF1;NCF2;YWHAB;ARPC1B;FAM13A;NCF4;SNAP23;BRK1;RND3;MYLK;ACTG1;CDC20;ARHGAP44;DOCK11;GJA1;TUBA1B;BAIAP2L2;BAIAP2L1;RAC2;H3-3B;ARHGEF10;PRKCB;STARD8;CYBB;ARAP3;RNASE1;RHOD;GFOD1;RHOJ;CDC42EP2;BTK;BIRC5;PDE5A;DOCK2;MYL9;S100A9;S100A8;ARHGEF6;PIK3R1;ARHGAP15;AURKB;FGD5;PDZD2;STOM;MYH11;MYH10;WASF3;SPTBN1;PPP1R14A;STARD13;EGR2;JUP;CAVIN1;H2BC5;CAV1;ARHGAP25;ARHGAP24;CENPF;ARHGAP31;ARHGAP30;PRC1;VIM;FERMT2
Biosynthesis Of EPA-derived SPMs R-HSA-9018679	3/6	0.00645114350263825	0.0927029321329116	0	0	12.8080110497238	64.5971765334843	HPGD;ALOX5;PTGS2
Fibronectin Matrix Formation R-HSA-1566977	3/6	0.00645114350263825	0.0927029321329116	0	0	12.8080110497238	64.5971765334843	CEACAM1;CEACAM6;ITGA5
Metal Sequestration By Antimicrobial Proteins R-HSA-6799990	3/6	0.00645114350263825	0.0927029321329116	0	0	12.8080110497238	64.5971765334843	LCN2;S100A9;S100A8
PTK6 Promotes HIF1A Stabilization R-HSA-8857538	3/6	0.00645114350263825	0.0927029321329116	0	0	12.8080110497238	64.5971765334843	GPNMB;LRRK2;HBEGF
Pre-NOTCH Processing In Endoplasmic Reticulum R-HSA-1912399	3/6	0.00645114350263825	0.0927029321329116	0	0	12.8080110497238	64.5971765334843	NOTCH1;POFUT1;NOTCH4
FOXO-mediated Transcription R-HSA-9614085	11/65	0.00668593130679029	0.0951255771075014	0	0	2.61631944444444	13.1018730836659	CDKN1A;BTG1;CITED2;YWHAB;ABCA6;CAV1;AGRP;RETN;FBXO32;KLF4;FOXO1
Metabolism Of Water-Soluble Vitamins And Cofactors R-HSA-196849	17/122	0.00699741150489959	0.0971086157378365	0	0	2.08240685395497	10.3333504920813	CYB5A;PTGIS;GSTO1;SLC2A1;SLC2A3;PTGS2;ACACB;LMBRD1;NFS1;VNN2;TCN1;ENPP2;SLC19A3;ACP5;AOX1;FOLR2;MOCS1
VEGFA-VEGFR2 Pathway R-HSA-4420097	14/93	0.00701065620822977	0.0971086157378365	0	0	2.2777763096465	11.2985084316228	NCF1;JUP;NCF2;PRKCB;CAV1;NCF4;BRK1;CYBB;PIK3R1;RNASE1;CDH5;AXL;ELMO1;WASF3
Generation Of Second Messenger Molecules R-HSA-202433	7/32	0.00702804177921712	0.0971086157378365	0	0	3.59191135734072	17.8081475363099	HLA-DRB4;PLCG2;HLA-DRA;CD247;HLA-DRB3;HLA-DQA1;HLA-DPA1
G Alpha (S) Signaling Events R-HSA-418555	20/153	0.0074687686734461	0.101680714096858	0	0	1.93523641388587	9.47690135059953	PTGER4;VIPR1;RAMP2;CALCRL;RAMP3;PDE4D;ADCY4;GPBAR1;ADM;ARRB1;ADRB2;PTH1R;GNG11;GNG10;GRK5;GPER1;NLRP3;ITGA5;PDE7B;PDE8B
Regulation Of IGF Transport And Uptake By IGFBPs R-HSA-381426	17/123	0.00758640132382679	0.101680714096858	0	0	2.06264966711402	10.0686138233991	SERPINA1;WFS1;GOLM1;IGFBP3;TMEM132A;MSLN;GZMH;C3;IL6;GPC3;SPARCL1;VWA1;IGFBP7;CTSG;IGFBP6;TIMP1;GAS6
Metabolism Of Angiotensinogen To Angiotensins R-HSA-2022377	5/18	0.00769891494694407	0.101680714096858	0	0	4.93031173529099	23.9942291834649	MMP12;CPB2;CTSG;GZMH;CES1
Cell Recruitment (Pro-Inflammatory Response) R-HSA-9664424	6/25	0.00771273335877348	0.101680714096858	0	0	4.04953560371517	19.7005154302008	C3;IL1B;CASP1;HMOX1;NLRP3;CTSG
Inactivation Of CSF3 (G-CSF) Signaling R-HSA-9705462	6/25	0.00771273335877348	0.101680714096858	0	0	4.04953560371517	19.7005154302008	SOCS3;HCK;CSF3R;UBB;STAT1;JAK1
Activation Of Matrix Metalloproteinases R-HSA-1592389	7/33	0.00837326590831048	0.109385301002201	0	0	3.45357447261879	16.5174495811061	MMP11;MMP28;TIMP2;CTSG;TIMP1;TPSAB1;MMP9
Interleukin-35 Signaling R-HSA-8984722	4/12	0.00851572263475008	0.110244084920143	0	0	6.40670352453352	30.5333309879792	STAT1;CANX;IL6ST;JAK1
Role Of Phospholipids In Phagocytosis R-HSA-2029485	6/26	0.00942308386877412	0.120901531423468	0	0	3.84685121107266	17.9439947286768	FCGR2A;PRKCE;PLCG2;PIK3R1;CD247;FCGR1A
Signaling By SCF-KIT R-HSA-1433557	8/42	0.00967337598075261	0.122622244521809	0	0	3.0190371366842	14.0034351686204	STAT1;KIT;PIK3R1;GAB2;GRAP;SH2B3;MMP9;RNASE1
Biosynthesis Of Specialized Proresolving Mediators (SPMs) R-HSA-9018678	5/19	0.00983470552826172	0.122622244521809	0	0	4.57789962458012	21.1583093866279	HPGD;ALOX5;ALOX5AP;LTC4S;PTGS2
RHO GTPases Activate CIT R-HSA-5625900	5/19	0.00983470552826172	0.122622244521809	0	0	4.57789962458012	21.1583093866279	PRC1;MYH11;RNASE1;MYH10;MYL9
Detoxification Of Reactive Oxygen Species R-HSA-3299685	7/34	0.00989852495791916	0.122622244521809	0	0	3.32548476454294	15.3483410450799	ERO1A;GPX2;NCF1;NCF2;GPX3;NCF4;CYBB
FCGR3A-mediated Phagocytosis R-HSA-9664422	10/60	0.0105545566177286	0.129268762245901	0	0	2.5675225537821	11.6853024986125	FGR;HCK;ARPC1B;BTK;ELMO1;BRK1;CD247;RNASE1;WASF3;ACTG1
Erythrocytes Take Up Oxygen And Release Carbon Dioxide R-HSA-1247673	3/7	0.0106834698581027	0.129268762245901	0	0	9.60549033149171	43.5998739402143	CA2;CA4;HBA1
Signaling By Rho GTPases, Miro GTPases And RHOBTB3 R-HSA-9716542	64/660	0.0107049288150746	0.129268762245901	0	0	1.3899343375447	6.30620298533741	TFRC;NCF1;NCF2;YWHAB;ARPC1B;FAM13A;NCF4;SNAP23;BRK1;RND3;MYLK;ACTG1;CDC20;ARHGAP44;DOCK11;GJA1;TUBA1B;BAIAP2L2;BAIAP2L1;RAC2;H3-3B;ARHGEF10;PRKCB;STARD8;CYBB;ARAP3;RNASE1;RHOD;GFOD1;RHOJ;CDC42EP2;BTK;BIRC5;PDE5A;DOCK2;MYL9;S100A9;S100A8;ARHGEF6;PIK3R1;ARHGAP15;AURKB;FGD5;PDZD2;STOM;MYH11;MYH10;WASF3;SPTBN1;PPP1R14A;STARD13;EGR2;JUP;CAVIN1;H2BC5;CAV1;ARHGAP25;ARHGAP24;CENPF;ARHGAP31;ARHGAP30;PRC1;VIM;FERMT2
Smooth Muscle Contraction R-HSA-445355	8/43	0.0111476068334899	0.133492591831042	0	0	2.93262053262053	13.1866174876826	ALDH2;ANXA2;MYH11;PDE5A;SORBS3;MYL9;ACTG2;MYLK
Role Of Nef In HIV-1 Replication And Disease Pathogenesis R-HSA-164952	6/27	0.0113874679738497	0.135237946102661	0	0	3.66347009391992	16.3949146028508	HCK;AP1S2;ELMO1;CD247;DOCK2;RNASE1
G Alpha (I) Signaling Events R-HSA-418594	34/312	0.0115191872300817	0.135680918439569	0	0	1.57698146352361	7.03923709748287	CX3CR1;CCL13;RGS17;CXCL8;SFTPA2;C5AR1;FPR1;ADCY4;CXCR4;FPR2;CXCL2;C3;HEBP1;RGS5;GNG10;PPP3CC;GPER1;CCL5;CCL4;PDE4B;S1PR4;P2RY13;CCL23;CCL21;PDE4D;SSTR2;GNG11;CXCL12;CREB1;GPR183;GNAQ;NMU;APLNR;ACKR3
Cell-cell Junction Organization R-HSA-421270	10/61	0.0118261639214244	0.138164207764934	0	0	2.51704290321264	11.1692291775583	CLDN11;CDH5;CLDN10;CLDN5;CLDN3;CADM1;JUP;CDH13;CLDN18;ANG
RHO GTPase Cycle R-HSA-9012999	45/441	0.0129518189999744	0.150094870185187	0	0	1.46716992111729	6.37708199321077	TFRC;NCF1;NCF2;FAM13A;NCF4;SNAP23;BRK1;PIK3R1;ARHGAP15;RND3;ACTG1;ARHGAP44;DOCK11;GJA1;TUBA1B;FGD5;BAIAP2L2;BAIAP2L1;RAC2;STOM;WASF3;SPTBN1;ARHGEF10;STARD13;EGR2;JUP;CAVIN1;STARD8;CAV1;CYBB;ARAP3;RNASE1;RHOD;ARHGAP25;ARHGAP24;ARHGAP31;ARHGAP30;GFOD1;RHOJ;CDC42EP2;PDE5A;VIM;DOCK2;FERMT2;ARHGEF6
Regulation Of Actin Dynamics For Phagocytic Cup Formation R-HSA-2029482	10/62	0.0132100523664503	0.151862762004712	0	0	2.46850477766508	10.6806701809677	FCGR2A;ARPC1B;BTK;ELMO1;BRK1;CD247;FCGR1A;RNASE1;WASF3;ACTG1
DAP12 Signaling R-HSA-2424491	6/28	0.0136238861138719	0.155377177346302	0	0	3.49675998741743	15.0218385625926	TYROBP;PLCG2;BTK;PIK3R1;RNASE1;HLA-E
Fatty Acid Metabolism R-HSA-8978868	21/173	0.0140026566308204	0.158439508492039	0	0	1.77740614648509	7.58687272526498	HACD1;GPX2;PTGIS;HPGD;SCD5;CYP4B1;ACSL4;DBI;LTC4S;PTGS2;PTGR2;PTGS1;ACADL;SCD;ALOX5;TBXAS1;ALOX5AP;ACOT2;DPEP2;ACOT1;PTGDS
Class B/2 (Secretin Family Receptors) R-HSA-373080	13/92	0.0152501963585124	0.168127526894337	0	0	2.11360715480361	8.84156303524115	VIPR1;RAMP2;CALCRL;RAMP3;FZD4;WNT3A;ADM;PTH1R;GNG11;GNG10;ADGRE5;WNT2;CD55
RHO GTPases Activate PAKs R-HSA-5627123	5/21	0.0152541784369121	0.168127526894337	0	0	4.00522994467497	16.7534836154694	MYH11;RNASE1;MYH10;MYL9;MYLK
Synthesis Of Leukotrienes (LT) And Eoxins (EX) R-HSA-2142691	5/21	0.0152541784369121	0.168127526894337	0	0	4.00522994467497	16.7534836154694	ALOX5;ALOX5AP;DPEP2;CYP4B1;LTC4S
Regulation Of IFNG Signaling R-HSA-877312	4/14	0.0153268657085303	0.168127526894337	0	0	5.12480995162405	21.412214766277	SOCS3;IFNGR1;STAT1;JAK1
Defective B4GALT1 Causes B4GALT1-CDG (CDG-2d) R-HSA-3656244	3/8	0.0161795957707739	0.172222808315571	0	0	7.68397790055249	31.688758294319	LUM;OGN;PRELP
Defective CHST6 Causes MCDC1 R-HSA-3656225	3/8	0.0161795957707739	0.172222808315571	0	0	7.68397790055249	31.688758294319	LUM;OGN;PRELP
Defective ST3GAL3 Causes MCT12 And EIEE15 R-HSA-3656243	3/8	0.0161795957707739	0.172222808315571	0	0	7.68397790055249	31.688758294319	LUM;OGN;PRELP
Interleukin-18 Signaling R-HSA-9012546	3/8	0.0161795957707739	0.172222808315571	0	0	7.68397790055249	31.688758294319	IL37;ALOX5;IL18R1
Semaphorin Interactions R-HSA-373755	10/64	0.0163374929268764	0.172624833352363	0	0	2.37682165163081	9.77893981118784	SEMA5A;SEMA6A;TYROBP;RRAS;DPYSL2;SEMA3E;MYH11;RNASE1;MYL9;MYH10
